PR2300009838,01,"Sửa chữa mặt đường đoạn Km1269+200 - Km1269+500 (T+P); Km1270+500 - Km1272+00 (T+P); Km1276+100 - Km1276+580 (T+P), QL.1, tỉnh Phú Yên.",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Phú Yên,29649000000,308/QĐ-KQLĐBIII,2023-02-27T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=fd6c5a9a-ea4b-4f30-aa1c-b56894c520b0,"[['PL2300031374', 'Sửa chữa mặt đường đoạn Km1269+200 - Km1269+500 (T+P); Km1270+500 - Km1272+00 (T+P); Km1276+100 - Km1276+580 (T+P), QL.1, tỉnh Phú Yên.', 29649000000]]"
PR2300009593,01,"Cải tạo, nâng cấp trạm bơm vè hệ thống kênh chính xóm Thống Nhất, xã Đông Sơn, huyện Đô Lương",đầu tư phát triển,Ủy Ban Nhân Dân huyện Đô Lương,"[""Hoàng Văn Hiệp""]",122,NC,BQLDA,Không,Huyện Đô LươngTỉnh Nghệ An,3500000000,1245,2022-05-10T23:59:59,ubnd huyện Đô Lương,http://localhost:1234/api/download/file/browser/public?fileId=3617bc83-78db-42ff-967d-ecd4529d6afe,[]
PR2300009828,01,Dự án thiết lập phân vùng tách mạng Quận Gò Vấp (đợt 1),0,TỔNG CÔNG TY CẤP NƯỚC SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN,"[""Tổng Giám đốc""]",332,KHAC,0,Không,Quận Gò VấpTP. Hồ Chí Minh,14359571917,521/QĐ-TCT-KHĐT,2021-04-23T23:59:59,Tổng Công ty Cấp nước Sài Gòn - TNHH MTV,http://localhost:1234/api/download/file/browser/public?fileId=ea532cb8-b5cf-4c55-9101-fef9a7d3ae8f,[]
PR2300009829,01,"Nâng cấp, cải tạo đường GTNT từ cổng làng đến trường Tiểu học Tam Hưng huyện Thanh Oai",0,Ủy ban nhân dân xã Tam Hưng,"[""UBND xã Tam Hưng""]",21,NC,0,Không,Huyện Thanh OaiThành phố Hà Nội,1650000000,693/QĐ-UBND,2022-11-05T23:59:59,UBND xã Tam Hưng,http://localhost:1234/api/download/file/browser/public?fileId=83c9c65a-6b01-49e0-81aa-713af50e72d9,"[['PL2300031092', 'Nâng cấp, cải tạo đường GTNT từ cổng làng đến trường Tiểu học Tam Hưng huyện Thanh Oai', 1650000000]]"
PR2300009821,01,"Cải tạo, nâng cấp tuyến đường từ ngã tư chợ huyện đến gốc đa ông Hoàng thôn Tiểu Liêm, xã Mỹ Thịnh",Nhằm đầu tư cho cơ sở vật chất phục vụ quyền lợi cho nhân dân trong xã,Ủy ban nhân dân xã Mỹ Thịnh,"[""Ủy ban nhân dân xã Mỹ Thịnh""]",11,NC,TTQLDA,Không,Huyện Mỹ LộcTỉnh Nam Định,300000000,70/QĐ-UBND,2023-03-08T23:59:59,Ủy ban nhân dân xã Mỹ Thịnh,http://localhost:1234/api/download/file/browser/public?fileId=485ed794-a87f-4856-a551-005d1f17bd15,[]
PR2300009826,01,Hoàn thiện mạng lưới cấp nước Huyện Hóc Môn (đợt 4),0,TỔNG CÔNG TY CẤP NƯỚC SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN,"[""Tổng Giám đốc""]",61,KHAC,0,Không,Huyện Hóc MônTP. Hồ Chí Minh,11814911119,1344/QĐ-TCT-KHĐT,2017-08-31T23:59:59,Tổng Công ty Cấp nước Sài Gòn - TNHH MTV,http://localhost:1234/api/download/file/browser/public?fileId=61d4174b-944e-4d31-96fb-fa8724e03911,"[['PL2300031087', 'Về việc phê duyệt điều chỉnh dự toán và kế hoạch lựa chọn nhà thầu - Dự án: Hoàn thiện mạng lưới cấp nước Huyện Hóc Môn (đợt 4)', 11814911119]]"
PR2300009827,01,"Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đai 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Vân Tảo",0,ỦY BAN NHÂN DÂN HUYỆN THƯỜNG TÍN,"[""Ủy ban nhân dân huyện Thường Tín""]",31,NB,TTQLDA,Không,Huyện Thường TínThành phố Hà Nội,136751622000,457/QĐ-UBND,2023-02-14T23:59:59,UBND huyện Thường Tín,http://localhost:1234/api/download/file/browser/public?fileId=7fa4a84a-db9d-4348-b5f9-09cec947d585,"[['PL2300031086', 'Kế hoạch lựa chọn nhà thầu giai đoạn thực hiện đầu tư dự án: Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đai 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Vân Tảo', 136751622000]]"
PR2300009823,01,"Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đai 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Hồng Vân",0,ỦY BAN NHÂN DÂN HUYỆN THƯỜNG TÍN,"[""Ủy ban nhân dân huyện Thường Tín""]",21,NC,TVQLDA,Không,Huyện Thường TínThành phố Hà Nội,38950875000,456/QĐ-UBND,2023-02-14T23:59:59,UBND huyện Thường Tín,http://localhost:1234/api/download/file/browser/public?fileId=b200b24b-f48f-4cbd-b4ca-3aefe7bb0fa7,"[['PL2300031071', 'Kế hoạch lựa chọn nhà thầu giai đoạn thực hiện đầu tư dự án: Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đại 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Hồng Vân', 38950875000]]"
PR2300009822,01,"Điều chỉnh quy hoạch một phần khu dân cư đô thị mới Vĩnh Lộc; Hạng mục: Hạ tầng kỹ thuật Lô 3 khu C, Lô 4 khu E và đường E2, E4;",0,CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ CÔNG ÍCH QUẬN 5,"[""Đinh Trí Dũng""]",41,NC,0,Không,Quận Bình TânTP. Hồ Chí Minh,4422608597,070/QĐ-DVCIQ5,2023-03-02T23:59:59,CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ CÔNG ÍCH QUẬN 5,http://localhost:1234/api/download/file/browser/public?fileId=ad25524a-abd6-45cd-9c83-ed8306fca04b,"[['PL2300031052', 'Điều chỉnh quy hoạch một phần khu dân cư đô thị mới Vĩnh Lộc; Hạng mục: Hạ tầng kỹ thuật Lô 3 khu C, Lô 4 khu E và đường E2, E4;', 4422608597]]"
PR2300009825,01,Đầu Tư xây dựng hội trường nhà văn hóa xã Quỳnh Hồng,0,UBND xã Quỳnh Hồng,"[""Chủ tịch UBND xã""]",21,NC,TVQLDA,Không,Huyện Quỳnh PhụTỉnh Thái Bình,13875724000,21/QĐ-UBND,2022-06-08T23:59:59,UBND xã Quỳnh Hồng,http://localhost:1234/api/download/file/browser/public?fileId=20adf530-f32b-4a9a-afbd-9f568dacccf5,"[['PL2300031080', 'Kế hoạch lựa chọn nhà thầu các gói thầu công trình đầu tư xây dựng hội trường nhà văn hóa UBND xã Quỳnh Hồng', 13875724000], ['PL2300031093', 'Phê duyệt điều chỉnh kế hoạch lựa chọn nhà thầu với các gói thầu thuộc công trình: Đầu tư xây dựng hội trường nhà văn hóa Ủy ban nhân dân xã Quỳnh Hồng.', 13875724000]]"
PR2300009824,01,Xây dựng Khu điều trị nội trú Bệnh viện Quân y 7A/Cục Hậu cần/Quân khu 7,Xây dựng Khu điều trị nội trú Bệnh viện Quân y 7A,BỆNH VIỆN QUÂN Y 7A,"[""Lê Quang Trí""]",31,NB,TVQLDA,Không,Quận 5TP. Hồ Chí Minh,355000000000,846/QĐ-BQP,2023-03-08T23:59:59,Bộ Quốc phòng,http://localhost:1234/api/download/file/browser/public?fileId=9430c53c-8ae6-416d-beed-7ce625725e4d,"[['PL2300031090', 'Kế hoạch lựa chọn nhà thầu đợt 1 dự án Xây dựng Khu điều trị nội trú Bệnh viện Quân y 7A/Cục Hậu cần/Quân khu 7', 355000000000]]"
PR2300009779,01,Trụ sở xã Phù Lưu,0,UBND xã Phù Lưu,"[""Nguyễn Đức Quang""]",21,NC,TVQLDA,Không,Huyện Lộc HàTỉnh Hà Tĩnh,13000000000,44/QĐ-UBND,2023-03-14T23:59:59,UBND xã Phù Lưu,http://localhost:1234/api/download/file/browser/public?fileId=e7b96d00-9f4e-4946-9b72-b23d594465e4,[]
PR2300009840,01,"Nâng cấp đường giao thông nông thôn tuyến từ Cầu Trằm đi xóm 10, xã Thanh Lương (Giai đoạn 2)","Nhằm đảm bảo cơ sở vật chất hạ tầng giao thông nông thôn, tạo điều kiện thuận lợi cho việc đi lại của người dân, thúc đẩy kinh tế -xã hội phát triển, đảm bảo quốc phòng, an ninh trên địa bàn, nâng cao chất lượng tiêu chí giao thông trong chương trình mục tiêu quốc gia xây dựng nông thôn mới nâng cao",UBND xã Thanh Lương,"[""Nguyễn Doãn Sơn""]",42,NC,TVQLDA,Không,Huyện Thanh ChươngTỉnh Nghệ An,4466316000,3735/QĐ-UBND,2022-12-26T23:59:59,UBND huyện Thanh Chương,http://localhost:1234/api/download/file/browser/public?fileId=8cae3d2c-ad19-4b97-b8a7-c145bd663761,"[['PL2300031111', 'Nâng cấp đường giao thông nông thôn tuyến từ cầu Trằm đi xóm 10, xã Thanh Lương (giai đoạn 2)', 4466316000]]"
PR2300009819,01,"Nâng cấp đường và cầu đường Phan Đăng Lưu, phường Đồng Sơn","hoàn chỉnh hệ thống giao thông, chỉnh trang và phát triển đô thị...",Ban Quản lý dự án Đầu tư xây dựng và phát triển quỹ đất thành phố Đồng Hới,"[""Nguyễn Văn Sỹ""]",31,NC,BQLDA,Không,Thành phố Đồng HớiTỉnh Quảng Bình,8500000000,5563/QĐ-UBND,2022-11-14T23:59:59,UBND thành phố Đồng Hới,http://localhost:1234/api/download/file/browser/public?fileId=cb0f813f-0347-4102-baf4-37777e2aa789,"[['PL2300031026', 'Nâng cấp đường và cầu đường Phan Đăng Lưu, phường Đồng Sơn', 8500000000]]"
PR2300009815,01,"Hệ thống chiếu sáng công cộng (tuyến Quốc lộ 57 từ bến phà Đình Khao đến cầu Đập Ông Chói, xã Bình Hòa Phước, xã Hòa Ninh), huyện Long Hồ.","Việc đầu tư xây dựng hệ thống điện chiếu sáng công cộng tuyến QL57 từ bến phà Đình Khao đến cầu Đập Ông Chói với mục tiêu cung cấp điện chiếu sáng công cộng, đảm bảo trật tự an toàn xã hội, giảm thiểu tai nạn giao thông và đáp ứng nhu cầu đi lại, giao lưu sinh hoạt của nhân dân được an toàn, thuận lợi, tạo vẽ mỹ quan, phục vụ phát triển kinh tế của người dân sống trong khu vực.",Phòng Kinh tế và Hạ tầng huyện Long Hồ,"[""Bà Phan Thị Mỹ Hạnh""]",51,NC,TVQLDA,Không,Huyện Long HồTỉnh Vĩnh Long,2159868062,1530/QĐ-UBND,2021-06-16T23:59:59,UBND tỉnh Vĩnh Long,http://localhost:1234/api/download/file/browser/public?fileId=8b5443da-5acf-4326-961b-b1367e68c56d,[]
PR2300009814,01,"Nâng cấp mở rộng đường giao thông từ QL15C đi Bản Bút, xã Nam Xuân, huyện Quan Hóa.","Đáp ứng nhu cầu từng bước hoàn thiện, đồng bộ mạng lưới giao thông trong huyện; kích thích phát triển văn hóa, kinh tế và nâng cao đời sống nhân dân trong khu vực; góp phần đảm bảo ổn định, an ninh, chính trị, xã hội.",Ban quản lý dự án đầu tư xây dựng huyện Quan Hóa,"[""Phạm Bá Thoại""]",122,NC,TTQLDA,Không,Huyện Quan HoáTỉnh Thanh Hoá,10992136000,157/QĐ-UBND ngày 17 tháng 02 năm 2023,2023-02-17T23:59:59,UBND huyện Quan Hóa,http://localhost:1234/api/download/file/browser/public?fileId=68b3fa14-4667-4fdc-9bae-aeac94fa72c5,[]
PR2300009817,01,"Dự án đầu tư xây dựng Trường Cao đẳng Kiên Giang, hạng mục: xây dựng mới phòng học, giảng đường, phòng làm việc và mua sắm thiết bị",Đầu tư phát triển giáo dục,TRƯỜNG CAO ĐẲNG KIÊN GIANG,"[""Nguyễn Minh Quân""]",31,NC,TTQLDA,Không,Thành phố Rạch GiáTỉnh Kiên Giang,29985000000,2266,2021-09-22T23:59:59,UBND tỉnh Kiên Giang,http://localhost:1234/api/download/file/browser/public?fileId=f1a1a08a-45fc-4f03-ac75-3bc76de41a3b,[]
PR2300009799,01,"Sửa chữa nhà làm việc, cổng, hàng rào và một số hạng mục Trạm Y tế phường Hưng Dũng, thành phố Vinh",0,Ủy ban nhân dân phường Hưng Dũng,"[""Nguyễn Ngọc Khánh""]",303,NC,0,Không,,900000000,116/QĐ-UBND,2023-03-10T23:59:59,UBND phường Hưng Dũng,http://localhost:1234/api/download/file/browser/public?fileId=37439809-bcd8-49eb-9089-ff97cbe8d1eb,"[['PL2300030926', 'Sửa chữa nhà làm việc, cổng, hàng rào và một số hạng mục Trạm Y tế phường Hưng Dũng, thành phố Vinh', 900000000]]"
PR2300009820,01,"Đầu tư xây dựng hạ tầng trồng cây xanh phía trước trường mầm non Hoa Mai, thôn Giao Tác, xã Liên Hà",0,Ủy ban nhân dân xã Liên Hà,"[""UỶ BAN NHÂN DÂN HUYỆN ĐÔNG ANH""]",31,NC,TVQLDA,Không,Huyện Mê LinhThành phố Hà Nội,4944809000,Số 14937/QĐ-UBND,2022-11-25T23:59:59,UBND huyện Đông Anh,http://localhost:1234/api/download/file/browser/public?fileId=3c9b9f42-0844-4c2d-98e8-2e8599891dc6,"[['PL2300031017', 'KHLCNT dự án:Đầu tư xây dựng hạ tầng trồng cây xanh phía trước trường mầm non Hoa Mai, thôn Giao Tác, xã Liên Hà', 4944809000]]"
PR2300009837,01,"Sửa chữa mặt đường đoạn Km1207+800 - Km1210+500 (tuyến mới), Quốc lộ 1, tỉnh Bình Định",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Bình Định,17890000000,264/QĐ-KQLĐBIIi,2023-02-22T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=c24dc21a-a3c6-4422-94e2-e82a66f93749,"[['PL2300031119', 'Sửa chữa mặt đường đoạn Km1207+800 - Km1210+500 (tuyến mới), Quốc lộ 1, tỉnh Bình Định', 17890000000]]"
PR2300009831,01,"Sửa chữa hư hỏng nền, mặt đường đoạn Km1096+00-Km1099+00, Quốc lộ 1, tỉnh Quảng Ngãi",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Quảng Ngãi,20040000000,275/QĐ-KQLĐBIII,2023-02-22T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=d7efdb09-1526-438f-a4ad-93542d9ae604,"[['PL2300031100', 'Sửa chữa hư hỏng nền, mặt đường đoạn Km1096+00-Km1099+00, Quốc lộ 1, tỉnh Quảng Ngãi', 20040000000]]"
PR2300009834,01,"Sửa chữa mặt đường đoạn Km1265+500 - Km1266+00, Km1266+500 - Km1267+00, Km1267+500 - Km1269+200, QL.1, tỉnh Phú Yên.",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Phú Yên,34864000000,307/QĐ-KQLĐBIII,2023-02-27T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=8637ca28-a978-4cbb-94af-bcfe625f343b,"[['PL2300031105', 'Sửa chữa mặt đường đoạn Km1265+500 - Km1266+00, Km1266+500 - Km1267+00, Km1267+500 - Km1269+200, QL.1, tỉnh Phú Yên.', 34864000000]]"
PR2300009839,01,Xây dựng nhà văn hóa Trung tâm kết hợp khu cây xanh công cộng xã Minh Khai,0,Ban quản lý Dự án ĐTXD huyện Hoài Đức,"[""Chủ tịch UBND huyện Hoài Đức""]",41,NC,TTQLDA,Không,Huyện Hoài ĐứcThành phố Hà Nội,34003000000,5714/QĐ-UBND,2021-10-21T23:59:59,Ủy ban nhân dân huyện Hoài Đức,http://localhost:1234/api/download/file/browser/public?fileId=c58dce7e-879c-4441-a798-01f307ed20c4,"[['PL2300031104', 'KHLCNT: Xây dựng nhà văn hóa Trung tâm kết hợp khu cây xanh công cộng xã Minh Khai', 34003000000]]"
PR2300009830,01,"Sửa chữa hư hỏng nền, mặt đường đoạn Km1092+500-Km1094+00 và Km1094+00-Km1095+00, Quốc lộ 1, tỉnh Quảng Ngãi.",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Quảng Ngãi,18075698000,276/QĐ-KQLĐBIII,2023-02-22T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=4f6a555c-c390-4058-accd-8883a70e2c03,"[['PL2300031099', 'Sửa chữa hư hỏng nền, mặt đường đoạn Km1092+500-Km1094+00 và Km1094+00-Km1095+00, Quốc lộ 1, tỉnh Quảng Ngãi.', 18075698000]]"
PR2300009836,01,"Sửa chữa mặt đường đoạn Km1292+00 - Km1295+00, QL.1, tỉnh Phú Yên",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Phú Yên,39012000000,309/QĐ-KQLĐBIII,2023-02-27T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=c3c1d44b-3319-47bf-9707-2862b22d83e5,"[['PL2300031116', 'Sửa chữa mặt đường đoạn Km1292+00 - Km1295+00, QL.1, tỉnh Phú Yên', 39012000000]]"
PR2300009835,01,"Xử lý chống ngập đoạn Km1203+500-Km1204, tuyến tránh thị xã An Nhơn, Quốc lộ 1, tỉnh Bình Định.",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Bình Định,26161948000,250/QĐ-KQLĐBIII,2023-02-15T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=731b54ff-1b6d-4621-a84b-1c288168d9f0,"[['PL2300031109', 'Xử lý chống ngập đoạn Km1203+500-Km1204, tuyến tránh thị xã An Nhơn, Quốc lộ 1, tỉnh Bình Định.', 26161948000]]"
PR2300009833,01,"Sửa chữa mặt đường đoạn Km1306+200 - Km1306+846 (TT); Km1315+00 - Km1316+700 (TT); Km1315+900 - Km1316+500 (PT); Km1318+700 - Km1319+200 (TT); Km1319+500 - Km1319+900 (PT); Km1319+600 - Km1320+00 (TT), Quốc lộ 1, tỉnh Phú Yên.",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Phú Yên,25046000000,310/QĐ-KQLĐBIIi,2023-02-27T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=d937f1f2-0863-40a7-9268-58c74639ee13,"[['PL2300031103', 'Sửa chữa mặt đường đoạn Km1306+200 - Km1306+846 (TT); Km1315+00 - Km1316+700 (TT); Km1315+900 - Km1316+500 (PT); Km1318+700 - Km1319+200 (TT); Km1319+500 - Km1319+900 (PT); Km1319+600 - Km1320+00 (TT), Quốc lộ 1, tỉnh Phú Yên.', 25046000000]]"
PR2300009832,01,"Sửa chữa hư hỏng nền, mặt đường đoạn Km1110+450 - Km1112+250 và Km1118+00 - Km1119+00, Quốc lộ 1, tỉnh Quảng Ngãi",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Quảng Ngãi,18440000000,274/QĐ-KQLĐBIII,2023-02-22T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=040447f4-f034-4d78-8110-b79042cb863c,"[['PL2300031101', 'Sửa chữa hư hỏng nền, mặt đường đoạn Km1110+450 - Km1112+250 và Km1118+00 - Km1119+00, Quốc lộ 1, tỉnh Quảng Ngãi', 18440000000]]"
PR2300009838,01,"Sửa chữa mặt đường đoạn Km1269+200 - Km1269+500 (T+P); Km1270+500 - Km1272+00 (T+P); Km1276+100 - Km1276+580 (T+P), QL.1, tỉnh Phú Yên.",0,Khu Quản lý đường bộ III,"[""Cục Đường bộ Việt Nam""]",21,NC,0,Không,Tỉnh Phú Yên,29649000000,308/QĐ-KQLĐBIII,2023-02-27T23:59:59,Khu Quản lý đường bộ III,http://localhost:1234/api/download/file/browser/public?fileId=fd6c5a9a-ea4b-4f30-aa1c-b56894c520b0,"[['PL2300031374', 'Sửa chữa mặt đường đoạn Km1269+200 - Km1269+500 (T+P); Km1270+500 - Km1272+00 (T+P); Km1276+100 - Km1276+580 (T+P), QL.1, tỉnh Phú Yên.', 29649000000]]"
PR2300009828,01,Dự án thiết lập phân vùng tách mạng Quận Gò Vấp (đợt 1),0,TỔNG CÔNG TY CẤP NƯỚC SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN,"[""Tổng Giám đốc""]",332,KHAC,0,Không,Quận Gò VấpTP. Hồ Chí Minh,14359571917,521/QĐ-TCT-KHĐT,2021-04-23T23:59:59,Tổng Công ty Cấp nước Sài Gòn - TNHH MTV,http://localhost:1234/api/download/file/browser/public?fileId=ea532cb8-b5cf-4c55-9101-fef9a7d3ae8f,[]
PR2300009829,01,"Nâng cấp, cải tạo đường GTNT từ cổng làng đến trường Tiểu học Tam Hưng huyện Thanh Oai",0,Ủy ban nhân dân xã Tam Hưng,"[""UBND xã Tam Hưng""]",21,NC,0,Không,Huyện Thanh OaiThành phố Hà Nội,1650000000,693/QĐ-UBND,2022-11-05T23:59:59,UBND xã Tam Hưng,http://localhost:1234/api/download/file/browser/public?fileId=83c9c65a-6b01-49e0-81aa-713af50e72d9,"[['PL2300031092', 'Nâng cấp, cải tạo đường GTNT từ cổng làng đến trường Tiểu học Tam Hưng huyện Thanh Oai', 1650000000]]"
PR2300009823,01,"Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đai 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Hồng Vân",0,ỦY BAN NHÂN DÂN HUYỆN THƯỜNG TÍN,"[""Ủy ban nhân dân huyện Thường Tín""]",21,NC,TVQLDA,Không,Huyện Thường TínThành phố Hà Nội,38950875000,456/QĐ-UBND,2023-02-14T23:59:59,UBND huyện Thường Tín,http://localhost:1234/api/download/file/browser/public?fileId=b200b24b-f48f-4cbd-b4ca-3aefe7bb0fa7,"[['PL2300031071', 'Kế hoạch lựa chọn nhà thầu giai đoạn thực hiện đầu tư dự án: Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đại 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Hồng Vân', 38950875000]]"
PR2300009593,01,"Cải tạo, nâng cấp trạm bơm vè hệ thống kênh chính xóm Thống Nhất, xã Đông Sơn, huyện Đô Lương",đầu tư phát triển,Ủy Ban Nhân Dân huyện Đô Lương,"[""Hoàng Văn Hiệp""]",122,NC,BQLDA,Không,Huyện Đô LươngTỉnh Nghệ An,3500000000,1245,2022-05-10T23:59:59,ubnd huyện Đô Lương,http://localhost:1234/api/download/file/browser/public?fileId=3617bc83-78db-42ff-967d-ecd4529d6afe,[]
PR2300009826,01,Hoàn thiện mạng lưới cấp nước Huyện Hóc Môn (đợt 4),0,TỔNG CÔNG TY CẤP NƯỚC SÀI GÒN - TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN,"[""Tổng Giám đốc""]",61,KHAC,0,Không,Huyện Hóc MônTP. Hồ Chí Minh,11814911119,1344/QĐ-TCT-KHĐT,2017-08-31T23:59:59,Tổng Công ty Cấp nước Sài Gòn - TNHH MTV,http://localhost:1234/api/download/file/browser/public?fileId=61d4174b-944e-4d31-96fb-fa8724e03911,"[['PL2300031087', 'Về việc phê duyệt điều chỉnh dự toán và kế hoạch lựa chọn nhà thầu - Dự án: Hoàn thiện mạng lưới cấp nước Huyện Hóc Môn (đợt 4)', 11814911119]]"
PR2300009827,01,"Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đai 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Vân Tảo",0,ỦY BAN NHÂN DÂN HUYỆN THƯỜNG TÍN,"[""Ủy ban nhân dân huyện Thường Tín""]",31,NB,TTQLDA,Không,Huyện Thường TínThành phố Hà Nội,136751622000,457/QĐ-UBND,2023-02-14T23:59:59,UBND huyện Thường Tín,http://localhost:1234/api/download/file/browser/public?fileId=7fa4a84a-db9d-4348-b5f9-09cec947d585,"[['PL2300031086', 'Kế hoạch lựa chọn nhà thầu giai đoạn thực hiện đầu tư dự án: Bồi thường, giải phóng mặt bằng phục vụ triển khai dự án đầu tư xây dựng đường Vành đai 4-Vùng thủ đô Hà Nội (đoạn qua địa phận huyện Thường Tín). Hạng mục: Hạ tầng Tái định cư xã Vân Tảo', 136751622000]]"
PR2300009825,01,Đầu Tư xây dựng hội trường nhà văn hóa xã Quỳnh Hồng,0,UBND xã Quỳnh Hồng,"[""Chủ tịch UBND xã""]",21,NC,TVQLDA,Không,Huyện Quỳnh PhụTỉnh Thái Bình,13875724000,21/QĐ-UBND,2022-06-08T23:59:59,UBND xã Quỳnh Hồng,http://localhost:1234/api/download/file/browser/public?fileId=20adf530-f32b-4a9a-afbd-9f568dacccf5,"[['PL2300031080', 'Kế hoạch lựa chọn nhà thầu các gói thầu công trình đầu tư xây dựng hội trường nhà văn hóa UBND xã Quỳnh Hồng', 13875724000], ['PL2300031093', 'Phê duyệt điều chỉnh kế hoạch lựa chọn nhà thầu với các gói thầu thuộc công trình: Đầu tư xây dựng hội trường nhà văn hóa Ủy ban nhân dân xã Quỳnh Hồng.', 13875724000]]"
PR2300009840,01,"Nâng cấp đường giao thông nông thôn tuyến từ Cầu Trằm đi xóm 10, xã Thanh Lương (Giai đoạn 2)","Nhằm đảm bảo cơ sở vật chất hạ tầng giao thông nông thôn, tạo điều kiện thuận lợi cho việc đi lại của người dân, thúc đẩy kinh tế -xã hội phát triển, đảm bảo quốc phòng, an ninh trên địa bàn, nâng cao chất lượng tiêu chí giao thông trong chương trình mục tiêu quốc gia xây dựng nông thôn mới nâng cao",UBND xã Thanh Lương,"[""Nguyễn Doãn Sơn""]",42,NC,TVQLDA,Không,Huyện Thanh ChươngTỉnh Nghệ An,4466316000,3735/QĐ-UBND,2022-12-26T23:59:59,UBND huyện Thanh Chương,http://localhost:1234/api/download/file/browser/public?fileId=8cae3d2c-ad19-4b97-b8a7-c145bd663761,"[['PL2300031111', 'Nâng cấp đường giao thông nông thôn tuyến từ cầu Trằm đi xóm 10, xã Thanh Lương (giai đoạn 2)', 4466316000]]"
PR2300009821,01,"Cải tạo, nâng cấp tuyến đường từ ngã tư chợ huyện đến gốc đa ông Hoàng thôn Tiểu Liêm, xã Mỹ Thịnh",Nhằm đầu tư cho cơ sở vật chất phục vụ quyền lợi cho nhân dân trong xã,Ủy ban nhân dân xã Mỹ Thịnh,"[""Ủy ban nhân dân xã Mỹ Thịnh""]",11,NC,TTQLDA,Không,Huyện Mỹ LộcTỉnh Nam Định,300000000,70/QĐ-UBND,2023-03-08T23:59:59,Ủy ban nhân dân xã Mỹ Thịnh,http://localhost:1234/api/download/file/browser/public?fileId=485ed794-a87f-4856-a551-005d1f17bd15,[]
