CÔNG TY TNHH BÌNH KIÊN THÀNH,BINH KIEN THANH COMPANY LIMITED,vn1702265577,LLC2,1702265577,2022-11-03T00:00:00.000+0000,VN,L11-24 Trần Đại Nghĩa,8130117,,TRẦN TRỌNG THƯỜNG ,Giám đốc,Đang hoạt động,0,"[['5610', 'Nhà hàng và các dịch vụ ăn uống phục vụ lưu động', 0], ['3700', 'Thoát nước và xử lý nước thải', 0], ['4541', 'Bán mô tô, xe máy', 0], ['4321', 'Lắp đặt hệ thống điện', 0], ['7410', 'Hoạt động thiết kế chuyên dụng', 0], ['7912', 'Điều hành tua du lịch', 0], ['4330', 'Hoàn thiện công trình xây dựng', 0], ['7911', 'Đại lý du lịch', 0], ['4633', 'Bán buôn đồ uống', 0], ['4102', 'Xây dựng nhà không để ở', 0], ['4211', 'Xây dựng công trình đường sắt', 0], ['4649', 'Bán buôn đồ dùng khác cho gia đình', 0], ['9700', 'Hoạt động làm thuê công việc gia đình trong các hộ gia đình', 0], ['4390', 'Hoạt động xây dựng chuyên dụng khác', 0], ['4293', 'Xây dựng công trình chế biến, chế tạo', 0], ['4212', 'Xây dựng công trình đường bộ', 0], ['4322', 'Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí', 0], ['4221', 'Xây dựng công trình điện', 0], ['4631', 'Bán buôn gạo, lúa mỳ, hạt ngũ cốc khác, bột mỳ', 0], ['8511', 'Giáo dục nhà trẻ', 0], ['8551', 'Giáo dục thể thao và giải trí', 0], ['4520', 'Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác', 0], ['6810', 'Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê', 0], ['5510', 'Dịch vụ lưu trú ngắn ngày', 0], ['4291', 'Xây dựng công trình thủy', 0], ['4292', 'Xây dựng công trình khai khoáng', 0], ['4530', 'Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác', 0], ['8121', 'Vệ sinh chung nhà cửa', 0], ['4311', 'Phá dỡ', 0], ['4543', 'Bán phụ tùng và các bộ phận phụ trợ của mô tô, xe máy', 0], ['8512', 'Giáo dục mẫu giáo', 0], ['4101', 'Xây dựng nhà để ở', 1], ['6820', 'Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất', 0], ['4542', 'Bảo dưỡng và sửa chữa mô tô, xe máy', 0], ['4632', 'Bán buôn thực phẩm', 0], ['7730', 'Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác không kèm người điều khiển', 0], ['7020', 'Hoạt động tư vấn quản lý', 0], ['4722', 'Bán lẻ thực phẩm trong các cửa hàng chuyên doanh', 0], ['4312', 'Chuẩn bị mặt bằng', 0], ['8129', 'Vệ sinh công nghiệp và các công trình chuyên biệt', 0], ['4229', 'Xây dựng công trình công ích khác', 0], ['4610', 'Đại lý, môi giới, đấu giá hàng hóa', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 0], ['4222', 'Xây dựng công trình cấp, thoát nước', 0], ['4620', 'Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống', 0], ['7710', 'Cho thuê xe có động cơ', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['4511', 'Bán buôn ô tô và xe có động cơ khác', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['8130', 'Dịch vụ chăm sóc và duy trì cảnh quan', 0], ['4299', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4223', 'Xây dựng công trình viễn thông, thông tin liên lạc', 0]]"
CÔNG TY TNHH CÔNG NGHỆ GIÁO DỤC SMARTEDU,SMARTEDU EDUCATION TECHNOLOGY LIMITED COMPANY,vn0110114708,LLC1,0110114708,2022-09-12T00:00:00.000+0000,VN,Số 38 Ngách 31 Ngõ 14 Phố Pháo Đài Láng,1010905,,DƯƠNG QUỐC BẢO                            ,Giám đốc,Đang hoạt động,0,"[['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['8230', 'Tổ chức giới thiệu và xúc tiến thương mại', 0], ['8531', 'Đào tạo sơ cấp', 0], ['8532', 'Đào tạo trung cấp', 0], ['8533', 'Đào tạo cao đẳng', 0], ['8559', 'Giáo dục khác chưa được phân vào đâu', 0], ['8560', 'Dịch vụ hỗ trợ giáo dục', 1], ['6201', 'Lập trình máy vi tính', 0], ['6202', 'Tư vấn máy vi tính và quản trị hệ thống máy vi tính', 0], ['6209', 'Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['4651', 'Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0], ['4662', 'Bán buôn kim loại và quặng kim loại', 0], ['4322', 'Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí', 0], ['6311', 'Xử lý dữ liệu, cho thuê và các hoạt động liên quan', 0], ['6312', 'Cổng thông tin', 0], ['7020', 'Hoạt động tư vấn quản lý', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 0], ['3320', 'Lắp đặt máy móc và thiết bị công nghiệp', 0], ['3700', 'Thoát nước và xử lý nước thải', 0], ['4299', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4321', 'Lắp đặt hệ thống điện', 0], ['4752', 'Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh', 0], ['8219', 'Photo, chuẩn bị tài liệu và các hoạt động hỗ trợ văn phòng đặc biệt khác', 0], ['7120', 'Kiểm tra và phân tích kỹ thuật', 0], ['7212', 'Nghiên cứu khoa học và phát triển công nghệ trong lĩnh vực khoa học kỹ thuật và công nghệ', 0], ['7320', 'Nghiên cứu thị trường và thăm dò dư luận', 0], ['7490', 'Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu', 0], ['1811', 'In ấn', 0], ['1812', 'Dịch vụ liên quan đến in', 0], ['2392', 'Sản xuất vật liệu xây dựng từ đất sét', 0], ['2394', 'Sản xuất xi măng, vôi và thạch cao', 0], ['2395', 'Sản xuất bê tông và các sản phẩm từ bê tông, xi măng và thạch cao', 0], ['5820', 'Xuất bản phần mềm', 0], ['7730', 'Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác không kèm người điều khiển', 0], ['7810', 'Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm', 0], ['8211', 'Dịch vụ hành chính văn phòng tổng hợp', 0]]"
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY DỰNG TÍN PHÁT TG,,vn1201665888,LLC1,1201665888,2022-09-22T02:06:34.000+0000,VN,"ấp Quang Thọ, xã Quơn Long, huyện Chợ Gạo, tỉnh Tiền Giang",8071109,,PHAN NGUYỄN HÀ MY,Giám đốc,Đang hoạt động,0,"[['4390', 'Hoạt động xây dựng chuyên dụng khác', 1]]"
CÔNG TY TNHH MTV XÂY DỰNG VÀ THƯƠNG MẠI ĐÌNH LÂM,,vn6200120908,LLC1,6200120908,2023-02-17T00:00:00.000+0000,VN,"Số nhà 009, Đường Trần Phú",3020521,,HOÀNG ĐÌNH LÂM ,Giám đốc,Đang hoạt động,0,"[['4321', 'Lắp đặt hệ thống điện', 0], ['4330', 'Hoàn thiện công trình xây dựng', 0], ['4311', 'Phá dỡ', 0], ['4652', 'Bán buôn thiết bị và linh kiện điện tử, viễn thông', 0], ['4102', 'Xây dựng nhà không để ở', 0], ['4101', 'Xây dựng nhà để ở', 0], ['4932', 'Vận tải hành khách đường bộ khác', 0], ['4649', 'Bán buôn đồ dùng khác cho gia đình', 0], ['0810', 'Khai thác đá, cát, sỏi, đất sét', 0], ['4933', 'Vận tải hàng hóa bằng đường bộ', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0], ['4390', 'Hoạt động xây dựng chuyên dụng khác', 0], ['4312', 'Chuẩn bị mặt bằng', 0], ['4212', 'Xây dựng công trình đường bộ', 1], ['4322', 'Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí', 0], ['4229', 'Xây dựng công trình công ích khác', 0], ['4651', 'Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm', 0], ['4653', 'Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 0], ['4221', 'Xây dựng công trình điện', 0], ['4222', 'Xây dựng công trình cấp, thoát nước', 0], ['4620', 'Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống', 0], ['4752', 'Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['5510', 'Dịch vụ lưu trú ngắn ngày', 0], ['8299', 'Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu', 0], ['4291', 'Xây dựng công trình thủy', 0], ['4299', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4223', 'Xây dựng công trình viễn thông, thông tin liên lạc', 0]]"
CÔNG TY TNHH KIẾN TRÚC 586,586 ARCHITECTURE COMPANY LIMITED,vn0901116232,LLC2,0901116232,2022-01-28T00:00:00.000+0000,VN,Số 69 đường Đinh Điền,1090109,,NGUYỄN THỊ THỊNH        ,Giám đốc,Đang hoạt động,0,"[['4322', 'Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['4330', 'Hoàn thiện công trình xây dựng', 0], ['4390', 'Hoạt động xây dựng chuyên dụng khác', 0], ['4511', 'Bán buôn ô tô và xe có động cơ khác', 0], ['4512', 'Bán lẻ ô tô con (loại 9 chỗ ngồi trở xuống)', 0], ['4520', 'Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác', 0], ['4530', 'Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác', 0], ['4610', 'Đại lý, môi giới, đấu giá hàng hóa', 0], ['4649', 'Bán buôn đồ dùng khác cho gia đình', 0], ['4653', 'Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0], ['4661', 'Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan', 0], ['4662', 'Bán buôn kim loại và quặng kim loại', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['4669', 'Bán buôn chuyên doanh khác chưa được phân vào đâu', 0], ['6810', 'Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê', 0], ['6820', 'Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 1], ['7120', 'Kiểm tra và phân tích kỹ thuật', 0], ['7410', 'Hoạt động thiết kế chuyên dụng', 0], ['4690', 'Bán buôn tổng hợp', 0], ['4932', 'Vận tải hành khách đường bộ khác', 0], ['4933', 'Vận tải hàng hóa bằng đường bộ', 0], ['5022', 'Vận tải hàng hóa đường thuỷ nội địa', 0], ['5210', 'Kho bãi và lưu giữ hàng hóa', 0], ['5224', 'Bốc xếp hàng hóa', 0], ['5229', 'Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải', 0], ['5510', 'Dịch vụ lưu trú ngắn ngày', 0], ['5610', 'Nhà hàng và các dịch vụ ăn uống phục vụ lưu động', 0], ['5621', 'Cung cấp dịch vụ ăn uống theo hợp đồng không thường xuyên với khách hàng', 0], ['5629', 'Dịch vụ ăn uống khác', 0], ['4101', 'Xây dựng nhà để ở', 0], ['4102', 'Xây dựng nhà không để ở', 0], ['4211', 'Xây dựng công trình đường sắt', 0], ['4212', 'Xây dựng công trình đường bộ', 0], ['4221', 'Xây dựng công trình điện', 0], ['4222', 'Xây dựng công trình cấp, thoát nước', 0], ['4223', 'Xây dựng công trình viễn thông, thông tin liên lạc', 0], ['4229', 'Xây dựng công trình công ích khác', 0], ['4291', 'Xây dựng công trình thủy', 0], ['4292', 'Xây dựng công trình khai khoáng', 0], ['4293', 'Xây dựng công trình chế biến, chế tạo', 0], ['4299', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4311', 'Phá dỡ', 0], ['4312', 'Chuẩn bị mặt bằng', 0], ['4321', 'Lắp đặt hệ thống điện', 0], ['4752', 'Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh', 0], ['4753', 'Bán lẻ thảm, đệm, chăn, màn, rèm, vật liệu phủ tường và sàn trong các cửa hàng chuyên doanh', 0], ['4759', 'Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu  trong các cửa hàng chuyên doanh', 0]]"
CÔNG TY CỔ PHẦN KỸ THUẬT THIÊN PHONG,THIEN PHONG TECHNOLOGY JOINT STOCK CORPORATION,vn0400462464,SC,0400462464,2004-04-14T00:00:00.000+0000,VN,96 Hà Huy Tập,5010317,thienphong.vn,ĐẶNG VĂN THIỆN ,Giám đốc,Đang hoạt động,0,"[['3320', 'Lắp đặt máy móc và thiết bị công nghiệp', 1], ['4290', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4610', 'Đại lý, môi giới, đấu giá', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 0], ['7410', 'Hoạt động thiết kế chuyên dụng', 0]]"
CÔNG TY TNHH VÀNH ĐAI CON ĐƯỜNG,,vn3401240318,LLC1,3401240318,2023-01-19T00:00:00.000+0000,VN,Số 268 đường Cá Đồng,7150701,,LÊ VĂN LỘC ,Giám đốc,Đang hoạt động,0,"[['4610', 'Đại lý, môi giới, đấu giá hàng hóa', 0], ['0164', 'Xử lý hạt giống để nhân giống', 0], ['4669', 'Bán buôn chuyên doanh khác chưa được phân vào đâu', 0], ['4653', 'Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp', 0], ['1061', 'Xay xát và sản xuất bột thô', 0], ['4222', 'Xây dựng công trình cấp, thoát nước', 0], ['4620', 'Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['0163', 'Hoạt động dịch vụ sau thu hoạch', 0], ['0162', 'Hoạt động dịch vụ chăn nuôi', 0], ['0112', 'Trồng ngô và cây lương thực có hạt khác', 0], ['4102', 'Xây dựng nhà không để ở', 0], ['6810', 'Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê', 1], ['4390', 'Hoạt động xây dựng chuyên dụng khác', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['6820', 'Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất', 0], ['4101', 'Xây dựng nhà để ở', 0], ['0111', 'Trồng lúa', 0], ['0131', 'Nhân và chăm sóc cây giống hàng năm', 0], ['4649', 'Bán buôn đồ dùng khác cho gia đình', 0], ['0161', 'Hoạt động dịch vụ trồng trọt', 0], ['0150', 'Trồng trọt, chăn nuôi hỗn hợp', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0], ['0141', 'Chăn nuôi trâu, bò và sản xuất giống trâu, bò', 0]]"
CÔNG TY TNHH XÂY DỰNG TỔNG HỢP THIÊN BÌNH,,vn4101521630,LLC2,4101521630,2018-08-09T00:00:00.000+0000,VN,477/72 Nguyễn Thái Học,5070131,,LÊ THỊ THU DIỄM ,Giám đốc,Đang hoạt động,0,"[['2592', 'Gia công cơ khí; xử lý và tráng phủ kim loại', 0], ['5510', 'Dịch vụ lưu trú ngắn ngày', 0], ['5610', 'Nhà hàng và các dịch vụ ăn uống phục vụ lưu động', 0], ['4210', 'Xây dựng công trình đường sắt và đường bộ', 0], ['4290', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4933', 'Vận tải hàng hóa bằng đường bộ', 0], ['7710', 'Cho thuê xe có động cơ', 0], ['4100', 'Xây dựng nhà các loại', 1]]"
CÔNG TY CỔ PHẦN XÂY DỰNG NT PLUS,NT PLUS CONSTRUCTION JOINT STOCK COMPANY,vn0402076506,SC,0402076506,2020-12-31T00:00:00.000+0000,VN,Tầng 2 - Tòa nhà Ricco số 363 Nguyễn Hữu Thọ,5011501,,NGÔ VĂN TRUNG ,Tổng giám đốc,Đang hoạt động,0,"[['2592', 'Gia công cơ khí; xử lý và tráng phủ kim loại', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['7710', 'Cho thuê xe có động cơ', 0], ['4759', 'Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu  trong các cửa hàng chuyên doanh', 0], ['4723', 'Bán lẻ đồ uống trong các cửa hàng chuyên doanh', 0], ['4312', 'Chuẩn bị mặt bằng', 0], ['4321', 'Lắp đặt hệ thống điện', 0], ['7410', 'Hoạt động thiết kế chuyên dụng', 0], ['4322', 'Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí', 0], ['8129', 'Vệ sinh công nghiệp và các công trình chuyên biệt', 0], ['4212', 'Xây dựng công trình đường bộ', 0], ['4330', 'Hoàn thiện công trình xây dựng', 0], ['4311', 'Phá dỡ', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 1], ['4102', 'Xây dựng nhà không để ở', 0], ['5630', 'Dịch vụ phục vụ đồ uống', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['4101', 'Xây dựng nhà để ở', 0], ['7310', 'Quảng cáo', 0], ['4649', 'Bán buôn đồ dùng khác cho gia đình', 0], ['4299', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0]]"
CÔNG TY TNHH TƯ VẤN THIẾT KẾ XÂY DỰNG VỮNG PHÁT,VUNG PHAT CONSULTANT DESIGN CONSTRUCTION COMPANY LIMITED,vn0314190383,LLC1,0314190383,2017-01-10T00:00:00.000+0000,VN,103/16/25 Chiến Lược,7013407,,NGUYỄN VĂN THẮNG ,Giám đốc,Đang hoạt động,0,"[['5610', 'Nhà hàng và các dịch vụ ăn uống phục vụ lưu động', 0], ['4321', 'Lắp đặt hệ thống điện', 0], ['4220', 'Xây dựng công trình công ích', 0], ['7912', 'Điều hành tua du lịch', 0], ['8121', 'Vệ sinh chung nhà cửa', 0], ['4311', 'Phá dỡ', 0], ['4330', 'Hoàn thiện công trình xây dựng', 0], ['7911', 'Đại lý du lịch', 0], ['7730', 'Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác', 0], ['8230', 'Tổ chức giới thiệu và xúc tiến thương mại', 0], ['4662', 'Bán buôn kim loại và quặng kim loại', 0], ['4641', 'Bán buôn vải, hàng may sẵn, giày dép', 0], ['4210', 'Xây dựng công trình đường sắt và đường bộ', 1], ['4933', 'Vận tải hàng hóa bằng đường bộ', 0], ['4631', 'Bán buôn gạo', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0], ['4390', 'Hoạt động xây dựng chuyên dụng khác', 0], ['7020', 'Hoạt động tư vấn quản lý', 0], ['4312', 'Chuẩn bị mặt bằng', 0], ['8129', 'Vệ sinh nhà cửa và các công trình khác', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 0], ['4620', 'Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['4290', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4100', 'Xây dựng nhà các loại', 0], ['4322', 'Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['8219', 'Photo, chuẩn bị tài liệu và các hoạt động hỗ trợ văn phòng đặc biệt khác', 0], ['8130', 'Dịch vụ chăm sóc và duy trì cảnh quan', 0]]"
Hộ kinh doanh Vũ Trường Sơn,,vn2901328294,LEGAL_TYPE_OTHER,2901328294,2013-03-05T01:44:14.000+0000,VN,Khối 5,4031763,,Thái Thị Thu Huyền,Chủ hộ kinh doanh,Đang hoạt động,0,"[['4759', 'Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh', 1], ['4752', 'Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh', 0]]"
CÔNG TY CỔ PHẦN XÂY DỰNG QUẢNG CÁO MINH THỊNH VƯỢNG,MINH THINH VUONG ADVERTISING CONSTRUCTION JOINT STOCK COMPANY,vn1702154901,SC,1702154901,2019-02-27T00:00:00.000+0000,VN,"Thửa đất số 210, Tờ bản đồ số 113, Tổ 20A, Khu phố 9 ",8132101,quangcaophuquoc.com.vn,HỒ PHI LONG ,Giám đốc,Đang hoạt động,0,"[['4322', 'Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí', 0], ['4330', 'Hoàn thiện công trình xây dựng', 0], ['4520', 'Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['0150', 'Trồng trọt, chăn nuôi hỗn hợp', 0], ['8230', 'Tổ chức giới thiệu và xúc tiến thương mại', 0], ['7310', 'Quảng cáo', 1], ['7320', 'Nghiên cứu thị trường và thăm dò dư luận', 0], ['7410', 'Hoạt động thiết kế chuyên dụng', 0], ['4690', 'Bán buôn tổng hợp', 0], ['1811', 'In ấn', 0], ['1812', 'Dịch vụ liên quan đến in', 0], ['2511', 'Sản xuất các cấu kiện kim loại', 0], ['2740', 'Sản xuất thiết bị điện chiếu sáng', 0], ['5210', 'Kho bãi và lưu giữ hàng hóa', 0], ['5510', 'Dịch vụ lưu trú ngắn ngày', 0], ['7710', 'Cho thuê xe có động cơ', 0], ['5610', 'Nhà hàng và các dịch vụ ăn uống phục vụ lưu động', 0], ['7810', 'Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm', 0], ['7990', 'Dịch vụ đặt chỗ và các dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch', 0], ['8219', 'Photo, chuẩn bị tài liệu và các hoạt động hỗ trợ văn phòng đặc biệt khác', 0], ['3511', 'Sản xuất điện', 0], ['4101', 'Xây dựng nhà để ở', 0], ['4102', 'Xây dựng nhà không để ở', 0], ['4212', 'Xây dựng công trình đường bộ', 0], ['4221', 'Xây dựng công trình điện', 0], ['4311', 'Phá dỡ', 0], ['4312', 'Chuẩn bị mặt bằng', 0], ['4321', 'Lắp đặt hệ thống điện', 0]]"
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ DU LỊCH DING DONG,,vn0314383963,LLC1,0314383963,2017-05-04T00:00:00.000+0000,VN,"205/21/24 đường Đông Thạnh 3, ấp 2",7013709,dingdongtravel.com,LÊ THỊ KIM CHUNG ,Giám đốc,Đang hoạt động,0,"[['5610', 'Nhà hàng và các dịch vụ ăn uống phục vụ lưu động', 0], ['4321', 'Lắp đặt hệ thống điện', 0], ['4220', 'Xây dựng công trình công ích', 0], ['7410', 'Hoạt động thiết kế chuyên dụng', 0], ['7912', 'Điều hành tua du lịch', 1], ['4311', 'Phá dỡ', 0], ['4330', 'Hoàn thiện công trình xây dựng', 0], ['7911', 'Đại lý du lịch', 0], ['7730', 'Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác', 0], ['8230', 'Tổ chức giới thiệu và xúc tiến thương mại', 0], ['4633', 'Bán buôn đồ uống', 0], ['4931', 'Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)', 0], ['4649', 'Bán buôn đồ dùng khác cho gia đình', 0], ['4933', 'Vận tải hàng hóa bằng đường bộ', 0], ['4312', 'Chuẩn bị mặt bằng', 0], ['1811', 'In ấn', 0], ['4620', 'Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống', 0], ['4663', 'Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng', 0], ['7710', 'Cho thuê xe có động cơ', 0], ['4290', 'Xây dựng công trình kỹ thuật dân dụng khác', 0], ['4100', 'Xây dựng nhà các loại', 0], ['4322', 'Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí', 0], ['7920', 'Dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['7310', 'Quảng cáo', 0], ['5229', 'Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải', 0]]"
CÔNG TY TNHH PHÒNG CHÁY CHỮA CHÁY TÂY NGUYÊN,,vn5801486038,LLC1,5801486038,2022-06-10T00:00:00.000+0000,VN,số 07/D4 Mê Linh,7030109,,TRẦN THÙY LINH ,Giám đốc,Đang hoạt động,0,"[['3312', 'Sửa chữa máy móc, thiết bị', 0], ['4322', 'Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí', 0], ['4329', 'Lắp đặt hệ thống xây dựng khác', 0], ['2829', 'Sản xuất máy chuyên dụng khác', 0], ['7110', 'Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan', 0], ['4659', 'Bán buôn máy móc, thiết bị và phụ tùng máy khác', 1], ['3319', 'Sửa chữa thiết bị khác', 0], ['7490', 'Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu', 0]]"
